Precinct Name,Active Voters,Total Ballots,Contest Name,Choice Name,Party,Total Votes
2171207310,1315,650,City of Lafayette Council Candidates,Merrily Mazza,,247
2171207311,816,372,City of Lafayette Council Candidates,Merrily Mazza,,147
2171207312,937,541,City of Lafayette Council Candidates,Merrily Mazza,,190
2171207313,1242,636,City of Lafayette Council Candidates,Merrily Mazza,,238
2171207314,1266,588,City of Lafayette Council Candidates,Merrily Mazza,,234
2171207315,796,355,City of Lafayette Council Candidates,Merrily Mazza,,119
2171207316,1014,523,City of Lafayette Council Candidates,Merrily Mazza,,171
2171207300,1480,592,City of Lafayette Council Candidates,John William Watson,,30
2171207301,1775,722,City of Lafayette Council Candidates,John William Watson,,50
2171207302,1211,509,City of Lafayette Council Candidates,John William Watson,,30
2171207303,894,366,City of Lafayette Council Candidates,John William Watson,,31
2171207304,899,495,City of Lafayette Council Candidates,John William Watson,,36
2171207305,1119,434,City of Lafayette Council Candidates,John William Watson,,13
2171207306,1185,563,City of Lafayette Council Candidates,John William Watson,,28
2171207307,973,278,City of Lafayette Council Candidates,John William Watson,,18
2171207308,975,447,City of Lafayette Council Candidates,John William Watson,,16
2171207309,1139,568,City of Lafayette Council Candidates,John William Watson,,37
2171207310,1315,650,City of Lafayette Council Candidates,John William Watson,,39
2171207311,816,372,City of Lafayette Council Candidates,John William Watson,,26
2171207312,937,541,City of Lafayette Council Candidates,John William Watson,,28
2171207313,1242,636,City of Lafayette Council Candidates,John William Watson,,48
2171207314,1266,588,City of Lafayette Council Candidates,John William Watson,,18
2171207315,796,355,City of Lafayette Council Candidates,John William Watson,,24
2171207316,1014,523,City of Lafayette Council Candidates,John William Watson,,40
4171107616,1099,550,City of Longmont Mayor,Sarah Levison,,255
4171107617,1819,770,City of Longmont Mayor,Sarah Levison,,339
4171107618,1651,760,City of Longmont Mayor,Sarah Levison,,310
4171107619,1572,455,City of Longmont Mayor,Sarah Levison,,179
4171107620,1173,508,City of Longmont Mayor,Sarah Levison,,217
4171107621,1040,512,City of Longmont Mayor,Sarah Levison,,234
4171107622,778,327,City of Longmont Mayor,Sarah Levison,,188
4171107623,1235,538,City of Longmont Mayor,Sarah Levison,,309
4171107624,839,442,City of Longmont Mayor,Sarah Levison,,192
4171107625,845,510,City of Longmont Mayor,Sarah Levison,,273
4171107626,1110,549,City of Longmont Mayor,Sarah Levison,,183
4171107627,793,280,City of Longmont Mayor,Sarah Levison,,98
4171107628,903,482,City of Longmont Mayor,Sarah Levison,,196
4171107629,598,266,City of Longmont Mayor,Sarah Levison,,129
4171107630,903,371,City of Longmont Mayor,Sarah Levison,,162
4171107631,684,257,City of Longmont Mayor,Sarah Levison,,80
4171107632,1239,529,City of Longmont Mayor,Sarah Levison,,155
4171107633,935,247,City of Longmont Mayor,Sarah Levison,,83
4171107634,810,319,City of Longmont Mayor,Sarah Levison,,116
4171107635,808,421,City of Longmont Mayor,Sarah Levison,,96
4171107636,1152,619,City of Longmont Mayor,Sarah Levison,,188
4171107637,1215,549,City of Longmont Mayor,Sarah Levison,,223
4171107638,962,639,City of Longmont Mayor,Sarah Levison,,147
4171107639,908,504,City of Longmont Mayor,Sarah Levison,,151
4171107640,860,448,City of Longmont Mayor,Sarah Levison,,150
4171107641,834,355,City of Longmont Mayor,Sarah Levison,,117
4171107642,1175,500,City of Longmont Mayor,Sarah Levison,,176
4171107643,791,294,City of Longmont Mayor,Sarah Levison,,123
4171107644,861,264,City of Longmont Mayor,Sarah Levison,,95
4171107645,868,397,City of Longmont Mayor,Sarah Levison,,120
4171107646,901,412,City of Longmont Mayor,Sarah Levison,,104
4171107647,1400,682,City of Longmont Mayor,Sarah Levison,,215
4171107648,1029,416,City of Longmont Mayor,Sarah Levison,,112
4171107649,782,268,City of Longmont Mayor,Sarah Levison,,100
4171107650,818,307,City of Longmont Mayor,Sarah Levison,,109
4171107651,969,443,City of Longmont Mayor,Sarah Levison,,149
4171107652,1028,361,City of Longmont Mayor,Sarah Levison,,125
4171107653,725,445,City of Longmont Mayor,Sarah Levison,,101
4171107654,1310,594,City of Longmont Mayor,Sarah Levison,,155
4171207600,1566,791,City of Longmont Mayor,Sarah Levison,,194
4171207601,1516,732,City of Longmont Mayor,Sarah Levison,,203
4171207602,820,363,City of Longmont Mayor,Sarah Levison,,92
4171207603,1283,604,City of Longmont Mayor,Sarah Levison,,184
4171207604,996,495,City of Longmont Mayor,Sarah Levison,,114
4171207605,1066,407,City of Longmont Mayor,Sarah Levison,,154
4171207606,785,349,City of Longmont Mayor,Sarah Levison,,102
4171207607,1005,437,City of Longmont Mayor,Sarah Levison,,143
4171207608,941,281,City of Longmont Mayor,Sarah Levison,,136
4171207609,523,140,City of Longmont Mayor,Sarah Levison,,72
4171207610,1561,507,City of Longmont Mayor,Sarah Levison,,274
4171207611,1101,443,City of Longmont Mayor,Sarah Levison,,187
4171207612,935,422,City of Longmont Mayor,Sarah Levison,,178
4171207613,864,380,City of Longmont Mayor,Sarah Levison,,142
4171207614,1383,720,City of Longmont Mayor,Sarah Levison,,243
4171207615,795,376,City of Longmont Mayor,Sarah Levison,,157
4171107616,1099,550,City of Longmont Mayor,Brian J. Bagley,,203
4171107617,1819,770,City of Longmont Mayor,Brian J. Bagley,,272
4171107618,1651,760,City of Longmont Mayor,Brian J. Bagley,,292
4171107619,1572,455,City of Longmont Mayor,Brian J. Bagley,,162
4171107620,1173,508,City of Longmont Mayor,Brian J. Bagley,,180
4171107621,1040,512,City of Longmont Mayor,Brian J. Bagley,,155
4171107622,778,327,City of Longmont Mayor,Brian J. Bagley,,79
4171107623,1235,538,City of Longmont Mayor,Brian J. Bagley,,138
4171107624,839,442,City of Longmont Mayor,Brian J. Bagley,,135
4171107625,845,510,City of Longmont Mayor,Brian J. Bagley,,120
4171107626,1110,549,City of Longmont Mayor,Brian J. Bagley,,148
4171107627,793,280,City of Longmont Mayor,Brian J. Bagley,,109
4171107628,903,482,City of Longmont Mayor,Brian J. Bagley,,131
4171107629,598,266,City of Longmont Mayor,Brian J. Bagley,,78
4171107630,903,371,City of Longmont Mayor,Brian J. Bagley,,126
4171107631,684,257,City of Longmont Mayor,Brian J. Bagley,,116
4171107632,1239,529,City of Longmont Mayor,Brian J. Bagley,,236
4171107633,935,247,City of Longmont Mayor,Brian J. Bagley,,101
4171107634,810,319,City of Longmont Mayor,Brian J. Bagley,,103
4171107635,808,421,City of Longmont Mayor,Brian J. Bagley,,190
4171107636,1152,619,City of Longmont Mayor,Brian J. Bagley,,226
4171107637,1215,549,City of Longmont Mayor,Brian J. Bagley,,181
4171107638,962,639,City of Longmont Mayor,Brian J. Bagley,,264
4171107639,908,504,City of Longmont Mayor,Brian J. Bagley,,196
4171107640,860,448,City of Longmont Mayor,Brian J. Bagley,,167
4171107641,834,355,City of Longmont Mayor,Brian J. Bagley,,136
4171107642,1175,500,City of Longmont Mayor,Brian J. Bagley,,206
4171107643,791,294,City of Longmont Mayor,Brian J. Bagley,,105
4171107644,861,264,City of Longmont Mayor,Brian J. Bagley,,102
4171107645,868,397,City of Longmont Mayor,Brian J. Bagley,,188
4171107646,901,412,City of Longmont Mayor,Brian J. Bagley,,193
4171107647,1400,682,City of Longmont Mayor,Brian J. Bagley,,317
4171107648,1029,416,City of Longmont Mayor,Brian J. Bagley,,184
4171107649,782,268,City of Longmont Mayor,Brian J. Bagley,,109
4171107650,818,307,City of Longmont Mayor,Brian J. Bagley,,110
4171107651,969,443,City of Longmont Mayor,Brian J. Bagley,,178
4171107652,1028,361,City of Longmont Mayor,Brian J. Bagley,,152
4171107653,725,445,City of Longmont Mayor,Brian J. Bagley,,185
4171107654,1310,594,City of Longmont Mayor,Brian J. Bagley,,256
4171207600,1566,791,City of Longmont Mayor,Brian J. Bagley,,378
4171207601,1516,732,City of Longmont Mayor,Brian J. Bagley,,344
4171207602,820,363,City of Longmont Mayor,Brian J. Bagley,,193
4171207603,1283,604,City of Longmont Mayor,Brian J. Bagley,,276
4171207604,996,495,City of Longmont Mayor,Brian J. Bagley,,232
4171207605,1066,407,City of Longmont Mayor,Brian J. Bagley,,181
4171207606,785,349,City of Longmont Mayor,Brian J. Bagley,,153
4171207607,1005,437,City of Longmont Mayor,Brian J. Bagley,,185
4171207608,941,281,City of Longmont Mayor,Brian J. Bagley,,90
4171207609,523,140,City of Longmont Mayor,Brian J. Bagley,,45
4171207610,1561,507,City of Longmont Mayor,Brian J. Bagley,,149
4171207611,1101,443,City of Longmont Mayor,Brian J. Bagley,,134
4171207612,935,422,City of Longmont Mayor,Brian J. Bagley,,123
4171207613,864,380,City of Longmont Mayor,Brian J. Bagley,,137
4171207614,1383,720,City of Longmont Mayor,Brian J. Bagley,,295
4171207615,795,376,City of Longmont Mayor,Brian J. Bagley,,156
4171107616,1099,550,City of Longmont Mayor,Roger Lange,,80
4171107617,1819,770,City of Longmont Mayor,Roger Lange,,124
4171107618,1651,760,City of Longmont Mayor,Roger Lange,,123
4171107619,1572,455,City of Longmont Mayor,Roger Lange,,92
4171107620,1173,508,City of Longmont Mayor,Roger Lange,,82
4171107621,1040,512,City of Longmont Mayor,Roger Lange,,107
4171107622,778,327,City of Longmont Mayor,Roger Lange,,50
4171107623,1235,538,City of Longmont Mayor,Roger Lange,,77
4171107624,839,442,City of Longmont Mayor,Roger Lange,,92
4171107625,845,510,City of Longmont Mayor,Roger Lange,,106
4171107626,1110,549,City of Longmont Mayor,Roger Lange,,203
4171107627,793,280,City of Longmont Mayor,Roger Lange,,61
4171107628,903,482,City of Longmont Mayor,Roger Lange,,143
4171107629,598,266,City of Longmont Mayor,Roger Lange,,53
4171107630,903,371,City of Longmont Mayor,Roger Lange,,68
4171107631,684,257,City of Longmont Mayor,Roger Lange,,53
4171107632,1239,529,City of Longmont Mayor,Roger Lange,,118
4171107633,935,247,City of Longmont Mayor,Roger Lange,,54
4171107634,810,319,City of Longmont Mayor,Roger Lange,,83
4171107635,808,421,City of Longmont Mayor,Roger Lange,,119
4171107636,1152,619,City of Longmont Mayor,Roger Lange,,176
4171107637,1215,549,City of Longmont Mayor,Roger Lange,,121
4171107638,962,639,City of Longmont Mayor,Roger Lange,,215
4171107639,908,504,City of Longmont Mayor,Roger Lange,,144
4171107640,860,448,City of Longmont Mayor,Roger Lange,,121
4171107641,834,355,City of Longmont Mayor,Roger Lange,,86
4171107642,1175,500,City of Longmont Mayor,Roger Lange,,87
4171107643,791,294,City of Longmont Mayor,Roger Lange,,54
4171107644,861,264,City of Longmont Mayor,Roger Lange,,56
4171107645,868,397,City of Longmont Mayor,Roger Lange,,81
4171107646,901,412,City of Longmont Mayor,Roger Lange,,98
4171107647,1400,682,City of Longmont Mayor,Roger Lange,,128
4171107648,1029,416,City of Longmont Mayor,Roger Lange,,96
4171107649,782,268,City of Longmont Mayor,Roger Lange,,50
4171107650,818,307,City of Longmont Mayor,Roger Lange,,77
4171107651,969,443,City of Longmont Mayor,Roger Lange,,95
4171107652,1028,361,City of Longmont Mayor,Roger Lange,,69
4171107653,725,445,City of Longmont Mayor,Roger Lange,,141
4171107654,1310,594,City of Longmont Mayor,Roger Lange,,159
4171207600,1566,791,City of Longmont Mayor,Roger Lange,,189
4171207601,1516,732,City of Longmont Mayor,Roger Lange,,157
4171207602,820,363,City of Longmont Mayor,Roger Lange,,66
4171207603,1283,604,City of Longmont Mayor,Roger Lange,,103
4171207604,996,495,City of Longmont Mayor,Roger Lange,,134
4171207605,1066,407,City of Longmont Mayor,Roger Lange,,57
4171207606,785,349,City of Longmont Mayor,Roger Lange,,78
4171207607,1005,437,City of Longmont Mayor,Roger Lange,,86
4171207608,941,281,City of Longmont Mayor,Roger Lange,,31
4171207609,523,140,City of Longmont Mayor,Roger Lange,,19
4171207610,1561,507,City of Longmont Mayor,Roger Lange,,64
4171207611,1101,443,City of Longmont Mayor,Roger Lange,,105
4171207612,935,422,City of Longmont Mayor,Roger Lange,,98
4171207613,864,380,City of Longmont Mayor,Roger Lange,,87
4171207614,1383,720,City of Longmont Mayor,Roger Lange,,144
4171207615,795,376,City of Longmont Mayor,Roger Lange,,52
4171107616,1099,550,City of Longmont Council Member At Large,Aren Rodriguez,,238
4171107617,1819,770,City of Longmont Council Member At Large,Aren Rodriguez,,278
4171107618,1651,760,City of Longmont Council Member At Large,Aren Rodriguez,,295
4171107619,1572,455,City of Longmont Council Member At Large,Aren Rodriguez,,204
4171107620,1173,508,City of Longmont Council Member At Large,Aren Rodriguez,,200
4171107621,1040,512,City of Longmont Council Member At Large,Aren Rodriguez,,210
4171107622,778,327,City of Longmont Council Member At Large,Aren Rodriguez,,163
4171107623,1235,538,City of Longmont Council Member At Large,Aren Rodriguez,,266
4171107624,839,442,City of Longmont Council Member At Large,Aren Rodriguez,,168
4171107625,845,510,City of Longmont Council Member At Large,Aren Rodriguez,,250
4171107626,1110,549,City of Longmont Council Member At Large,Aren Rodriguez,,223
4171107627,793,280,City of Longmont Council Member At Large,Aren Rodriguez,,79
4171107628,903,482,City of Longmont Council Member At Large,Aren Rodriguez,,181
4171107629,598,266,City of Longmont Council Member At Large,Aren Rodriguez,,113
4171107630,903,371,City of Longmont Council Member At Large,Aren Rodriguez,,139
4171107631,684,257,City of Longmont Council Member At Large,Aren Rodriguez,,101
4171107632,1239,529,City of Longmont Council Member At Large,Aren Rodriguez,,158
4171107633,935,247,City of Longmont Council Member At Large,Aren Rodriguez,,86
4171107634,810,319,City of Longmont Council Member At Large,Aren Rodriguez,,93
4171107635,808,421,City of Longmont Council Member At Large,Aren Rodriguez,,87
4171107636,1152,619,City of Longmont Council Member At Large,Aren Rodriguez,,168
4171107637,1215,549,City of Longmont Council Member At Large,Aren Rodriguez,,204
4171107638,962,639,City of Longmont Council Member At Large,Aren Rodriguez,,160
4171107639,908,504,City of Longmont Council Member At Large,Aren Rodriguez,,163
4171107640,860,448,City of Longmont Council Member At Large,Aren Rodriguez,,125
4171107641,834,355,City of Longmont Council Member At Large,Aren Rodriguez,,96
4171107642,1175,500,City of Longmont Council Member At Large,Aren Rodriguez,,176
4171107643,791,294,City of Longmont Council Member At Large,Aren Rodriguez,,96
4171107644,861,264,City of Longmont Council Member At Large,Aren Rodriguez,,90
4171107645,868,397,City of Longmont Council Member At Large,Aren Rodriguez,,112
4171107646,901,412,City of Longmont Council Member At Large,Aren Rodriguez,,104
4171107647,1400,682,City of Longmont Council Member At Large,Aren Rodriguez,,193
4171107648,1029,416,City of Longmont Council Member At Large,Aren Rodriguez,,84
4171107649,782,268,City of Longmont Council Member At Large,Aren Rodriguez,,84
4171107650,818,307,City of Longmont Council Member At Large,Aren Rodriguez,,99
4171107651,969,443,City of Longmont Council Member At Large,Aren Rodriguez,,137
4171107652,1028,361,City of Longmont Council Member At Large,Aren Rodriguez,,124
4171107653,725,445,City of Longmont Council Member At Large,Aren Rodriguez,,112
4171107654,1310,594,City of Longmont Council Member At Large,Aren Rodriguez,,178
4171207600,1566,791,City of Longmont Council Member At Large,Aren Rodriguez,,176
4171207601,1516,732,City of Longmont Council Member At Large,Aren Rodriguez,,214
4171207602,820,363,City of Longmont Council Member At Large,Aren Rodriguez,,103
4171207603,1283,604,City of Longmont Council Member At Large,Aren Rodriguez,,156
4171207604,996,495,City of Longmont Council Member At Large,Aren Rodriguez,,101
4171207605,1066,407,City of Longmont Council Member At Large,Aren Rodriguez,,145
4171207606,785,349,City of Longmont Council Member At Large,Aren Rodriguez,,129
